5.4530629155336401,3.1332118392153623
5.4297216343216519,3.1554583415273725
5.395729342694696,3.1342124507788642
5.3729679418154062,3.1791610020012198
5.4277762119495474,3.1347224678214394
5.4782345175525986,3.1425958056378804
5.4543054709489525,3.1330224144784418
5.2611787107917527,3.1905051365276749
5.4151723926024413,3.1925213367680119
5.3806053786811461,3.1859211595727404
5.4020303271886201,3.2043093879899831
5.4940390504483512,3.2435884951176113
5.2954526144177239,3.1475713565745265
5.4170822349366832,3.1597670863337686
5.4624810729018485,3.2186140224406374
5.505326776257637,3.0728131987951786
5.3903022554792814,3.0960800566235545
5.5121979395939498,3.0771835946075705
5.3880439011684471,3.2645121869361202
5.4276900384538518,3.117501209184645
5.3806706960927686,3.3045656109805082
5.5138817050320581,3.1353201580667025
5.6499760291334065,3.0599935331658767
5.4607691727736762,3.2758316903618097
5.5104084769736854,3.2250746122503187
5.4963691875304939,3.227070151299666
5.4344813299046573,3.2357440521522447
5.4127997883726788,3.1997209555248376
5.3691019668558306,3.1376564481135198
5.4521518224821515,3.1807442697975712
5.4302955486256659,3.1674595260821685
5.3545684573524595,3.1952445706485437
5.467412485289036,3.1665844714333127
5.4804436288954115,3.1300527044196222
5.3863775234074609,3.072070128088511
5.4480122707592571,3.134009720866529
5.4220604474339655,3.0985492211417265
5.3590751522324895,3.2338559197252046
5.33208019622304,3.1739303273358299
5.4302589961948309,3.0054902681254339
5.4769226625183141,3.1904503699077664
5.4016378627072807,3.1549020970974024
5.4928281143675557,3.0768956619505792
5.4079408812014211,3.178340205296772
5.492117987017699,3.1830296545348253
5.3855626880474725,3.0041779230444732
5.3659603077064038,3.2508890231836065
5.4404601553827625,3.1038687998801584
5.4276894200079679,3.1937495285508986
5.3665488485888853,3.1083692445799933
5.4446086709247723,3.0412775658771376
5.4623134099553283,3.1878336231129474
5.3931512763316922,3.1039160856696189
5.351180126409198,3.1865840156886125
5.4284420225729457,3.1659448150989058
5.4598398681004889,3.1298376163219137
5.4072907470902321,3.053801870019603
5.4084771398752434,3.0968331032324761
5.3923173364376629,3.0917765511717348
5.4100964295407374,3.2162264776800171
5.3615605247350393,3.1780632471427674
5.464060560315513,3.0079754146214683
5.4491855005288548,3.2105719715985286
5.4725505851011196,3.1086738841109378
5.3202782347364392,3.143629618265364
5.4132961761560257,3.1924061254933043
5.4870882274841684,3.199170643954607
5.5018415975974744,3.0059926514509927
5.4379293574065599,3.1593514374040144
5.3357167243667787,3.1451699789468548
5.451815713924189,3.1973387830274302
5.4259838625953369,3.2088699668946696
5.4030668603564171,3.138837695871934
5.3351235520371816,3.1320424381187069
5.4344053214559622,3.0856614539775742
5.330609648556826,3.2129381956235723
5.3576035314043526,3.1207023510321585
5.3987698882818123,3.0555807294875694
5.4723332695850804,3.0377953590165192
5.3870542109497475,3.1382809802579628
5.3990028998677433,3.1711374072941485
5.3692354214025064,3.0777665388459972
5.4970525814647981,3.0079594776818173
5.3794241892354151,3.1524713515680336
5.2834396169114441,3.1265897429219631
5.2757351474971692,3.1442330541571528
5.451625364798879,3.2116744059492888
5.3760244825052323,3.0937758940160651
5.416933710838423,3.1690681700719834
5.4648012186009689,3.0261824309850867
5.3497711441811511,3.0933740102270906
5.3654002877926619,3.1979094127373036
5.4259837661661896,3.138520237196893
5.3750036703100879,3.1607009400641974
5.4031791694028506,3.1217963455062701
5.4386510714132816,3.2238888183854773
5.3408257191805424,3.1027716928613502
5.4415208759142422,3.0500913835085419
5.3975826510123905,3.0838744389584596
5.4397192898672664,3.205376535649056
8.4102010065385269,5.8570078750889927
